Ctx_Color_List,stim_key_map_ctx1,stim_key_map_ctx2,stim_key_remap_ctx1,stim_key_remap_ctx2,Import_File.thisRepN,Import_File.thisTrialN,Import_File.thisN,Import_File.thisIndex,Import_File.ran,Stim,Ctx_Color,Key,KeyNum,imStim,X_Pos,Y_Pos,Hand,Check,Cross,participant,session,date,expName,psychopyVersion,OS,frameRate,Instr_RT_Old_Press.keys,Instr_RT_Old_Press.rt,Instr_Block_Num_Press.keys,Instr_Block_Num_Press.rt,RT_Press.keys,RT_Press.corr,RT_Press.rt,Symbol,Shape,Ctx,Color,Stim_Num,Key_Num,Stim_Type,True_Key,Block_Type,Remap,Repeat_Count,Trial_Count,Grp,Block_Num,Prep_Time,Ctx_Prep_Time,Actual_Press,RT,Correct,Session,RT_Old_Iter.thisRepN,RT_Old_Iter.thisTrialN,RT_Old_Iter.thisN,RT_Old_Iter.thisIndex,RT_Old_Iter.ran,RT_Old_Block.thisRepN,RT_Old_Block.thisTrialN,RT_Old_Block.thisN,RT_Old_Block.thisIndex,RT_Old_Block.ran
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.566955,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,119,1,6,99,99,i,0.566955,1,2,119,0,119,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,h,9.94147,i,1,0.904375,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,0,1,7,99,99,i,0.904375,1,2,0,0,0,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,1.067055,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,1,1,7,99,99,u,1.067055,1,2,1,0,1,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.37255,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,2,1,7,99,99,h,0.37255,1,2,2,0,2,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.75401,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,3,1,7,99,99,i,0.75401,1,2,3,0,3,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.82387,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,4,1,7,99,99,u,0.82387,1,2,4,0,4,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.62931,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,5,1,7,99,99,h,0.62931,1,2,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.58364,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,6,1,7,99,99,u,0.58364,1,2,6,0,6,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.546615,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,7,1,7,99,99,i,0.546615,1,2,7,0,7,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.349575,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,8,1,7,99,99,h,0.349575,1,2,8,0,8,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.91672,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,9,1,7,99,99,i,0.91672,1,2,9,0,9,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.784785,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,10,1,7,99,99,u,0.784785,1,2,10,0,10,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.93325,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,11,1,7,99,99,h,0.93325,1,2,11,0,11,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.724065,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,12,1,7,99,99,i,0.724065,1,2,12,0,12,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.399935,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,13,1,7,99,99,i,0.399935,1,2,13,0,13,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.56804,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,14,1,7,99,99,u,0.56804,1,2,14,0,14,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.603175,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,15,1,7,99,99,h,0.603175,1,2,15,0,15,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.70041,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,16,1,7,99,99,h,0.70041,1,2,16,0,16,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,0,0.749605,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,17,1,7,99,99,u,0.749605,0,2,17,0,17,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.537695,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,18,1,7,99,99,i,0.537695,1,2,18,0,18,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.84505,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,19,1,7,99,99,u,0.84505,1,2,19,0,19,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.40352,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,20,1,7,99,99,h,0.40352,1,2,20,0,20,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.497265,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,21,1,7,99,99,h,0.497265,1,2,21,0,21,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.68347,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,22,1,7,99,99,u,0.68347,1,2,22,0,22,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.6181,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,23,1,7,99,99,u,0.6181,1,2,23,0,23,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.45025,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,24,1,7,99,99,u,0.45025,1,2,24,0,24,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.51689,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,25,1,7,99,99,h,0.51689,1,2,25,0,25,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.637345,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,26,1,7,99,99,i,0.637345,1,2,26,0,26,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.45845,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,27,1,7,99,99,i,0.45845,1,2,27,0,27,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.36051,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,28,1,7,99,99,h,0.36051,1,2,28,0,28,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.80139,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,29,1,7,99,99,u,0.80139,1,2,29,0,29,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.91755,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,30,1,7,99,99,h,0.91755,1,2,30,0,30,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,0,0.784055,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,31,1,7,99,99,i,0.784055,0,2,31,0,31,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.80965,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,32,1,7,99,99,i,0.80965,1,2,32,0,32,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.534425,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,33,1,7,99,99,h,0.534425,1,2,33,0,33,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.751415,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,34,1,7,99,99,h,0.751415,1,2,34,0,34,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.171175,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,35,1,7,99,99,i,1.171175,1,2,35,0,35,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.409125,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,36,1,7,99,99,i,0.409125,1,2,36,0,36,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.55055,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,37,1,7,99,99,u,0.55055,1,2,37,0,37,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,0,1.471785,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,38,1,7,99,99,h,1.471785,0,2,38,0,38,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,0,0.750395,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,39,1,7,99,99,h,0.750395,0,2,39,0,39,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.90368,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,40,1,7,99,99,h,0.90368,1,2,40,0,40,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.544835,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,41,1,7,99,99,u,0.544835,1,2,41,0,41,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.68929,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,42,1,7,99,99,i,0.68929,1,2,42,0,42,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,1.327925,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,43,1,7,99,99,h,1.327925,1,2,43,0,43,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,1.356825,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,44,1,7,99,99,u,1.356825,1,2,44,0,44,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,1.268095,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,45,1,7,99,99,h,1.268095,1,2,45,0,45,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,1.402355,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,46,1,7,99,99,u,1.402355,1,2,46,0,46,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.428515,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,47,1,7,99,99,u,0.428515,1,2,47,0,47,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,0,1.229895,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,48,1,7,99,99,i,1.229895,0,2,48,0,48,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.11845,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,49,1,7,99,99,i,1.11845,1,2,49,0,49,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.44288,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,50,1,7,99,99,i,0.44288,1,2,50,0,50,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,3.58444,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,51,1,7,99,99,h,3.58444,1,2,51,0,51,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.552785,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,52,1,7,99,99,i,0.552785,1,2,52,0,52,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.884465,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,53,1,7,99,99,h,0.884465,1,2,53,0,53,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.9871,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,54,1,7,99,99,u,0.9871,1,2,54,0,54,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,1.883575,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,55,1,7,99,99,h,1.883575,1,2,55,0,55,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.75013,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,56,1,7,99,99,i,0.75013,1,2,56,0,56,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,0,0.885015,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,57,1,7,99,99,h,0.885015,0,2,57,0,57,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.76015,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,58,1,7,99,99,u,0.76015,1,2,58,0,58,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.41961,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,59,1,7,99,99,h,0.41961,1,2,59,0,59,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.608985,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,60,1,7,99,99,i,0.608985,1,2,60,0,60,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.43419,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,61,1,7,99,99,i,0.43419,1,2,61,0,61,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.593855,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,62,1,7,99,99,i,0.593855,1,2,62,0,62,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.60341,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,63,1,7,99,99,u,0.60341,1,2,63,0,63,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.5866,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,64,1,7,99,99,h,0.5866,1,2,64,0,64,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.63837,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,65,1,7,99,99,u,0.63837,1,2,65,0,65,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.72946,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,66,1,7,99,99,h,0.72946,1,2,66,0,66,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.58366,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,67,1,7,99,99,i,0.58366,1,2,67,0,67,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.7399,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,68,1,7,99,99,h,0.7399,1,2,68,0,68,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.646725,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,69,1,7,99,99,h,0.646725,1,2,69,0,69,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.456285,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,70,1,7,99,99,u,0.456285,1,2,70,0,70,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.383605,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,71,1,7,99,99,u,0.383605,1,2,71,0,71,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.401175,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,72,1,7,99,99,u,0.401175,1,2,72,0,72,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.833485,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,73,1,7,99,99,u,0.833485,1,2,73,0,73,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.65536,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,74,1,7,99,99,u,0.65536,1,2,74,0,74,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.89496,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,75,1,7,99,99,i,0.89496,1,2,75,0,75,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,1.421235,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,76,1,7,99,99,h,1.421235,1,2,76,0,76,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.63397,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,77,1,7,99,99,i,0.63397,1,2,77,0,77,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.443355,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,78,1,7,99,99,i,0.443355,1,2,78,0,78,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.66706,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,79,1,7,99,99,u,0.66706,1,2,79,0,79,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,0,0.683825,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,80,1,7,99,99,u,0.683825,0,2,80,0,80,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.3861,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,81,1,7,99,99,h,0.3861,1,2,81,0,81,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.55518,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,82,1,7,99,99,i,0.55518,1,2,82,0,82,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,1.050295,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,83,1,7,99,99,h,1.050295,1,2,83,0,83,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.78682,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,84,1,7,99,99,u,0.78682,1,2,84,0,84,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,0,0.71983,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,85,1,7,99,99,u,0.71983,0,2,85,0,85,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.767445,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,86,1,7,99,99,u,0.767445,1,2,86,0,86,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.01982,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,87,1,7,99,99,i,1.01982,1,2,87,0,87,0,1,,,,,
